Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,1117,"Shelby, AL",314,,295000,-0.0135,0.0412,1259.5,-0.0385,-0.0055,91.75,0.0546,-0.1199,330,0.1786,0.0645,28,0,-0.5333,180,0.5517,-0.0323,0,,,390468,0.0002,0.0631,1259.5,-0.0385,-0.0055,0,0,0
1/1/2019 0:00,12015,"Charlotte, FL",315,,279950,0.0178,0.037,2515,0.0431,0.1074,80.5,0.0733,0.0733,718,0.1219,-0.0323,22,0.1,-0.3529,754,1.0053,0.1424,598,0.0187,-0.0786,353917,0.022,0.0349,3113,0.0384,0.0661,0.2378,-0.0057,-0.048
1/1/2019 0:00,48041,"Brazos, TX",316,,269275,-0.0025,-0.1126,1096.5,-0.0086,0.1183,86.5,-0.099,0.1234,396,0.9038,0.2,10,0.25,1.5,150,0.3393,0.1905,232,0.022,0.0766,360489,-0.0105,-0.0898,1328.5,-0.0034,0.1108,0.2116,0.0063,-0.0082
1/1/2019 0:00,13215,"Muscogee, GA",317,,144645,-0.0028,-0.0028,956.5,-0.0686,-0.0026,124,0.0333,0.2157,212,0.2619,0.06,2,-0.75,-0.875,116,0.1154,-0.1831,23.5,0.3056,3.2727,202403,0.0047,0.0356,980,-0.0622,0.0161,0.0246,0.007,0.0188
1/1/2019 0:00,6047,"Merced, CA",318,,301300,0.0042,0.0062,898,-0.0426,0.2958,71,0.127,0.3148,246,0.1389,-0.0956,14,2.5,1.3333,104,0.1818,-0.0545,321.5,-0.1472,0.4385,358767,0.0115,0.0445,1219.5,-0.0726,0.3306,0.358,-0.0439,0.0355
1/1/2019 0:00,35013,"Dona Ana, NM",319,,203934,0.0194,-0.0289,755,-0.1211,-0.092,105.5,0.0343,-0.0231,222,0.2333,0.0278,6,0.5,-0.75,112,0.6471,0.0566,88.5,-0.2436,-0.2976,274760,0.0495,0.0156,843.5,-0.1358,-0.1191,0.1172,-0.019,-0.0343
1/1/2019 0:00,13245,"Richmond, GA",320,,117047.5,0,-0.0195,610,-0.0484,0.2286,114.5,0.0957,0.2312,164,0.1714,-0.0465,12,0.5,1,82,-0.1087,0.5185,11,0.375,,178125,-0.0061,0.0576,621,-0.0431,0.2508,0.018,0.0056,0.018
1/1/2019 0:00,28047,"Harrison, MS",321,,199999.5,0.0048,0.0809,1071.5,-0.0215,0.0338,102.5,0.0789,0,316,0.7556,0.2441,16,0.3333,-0.2,210,0.5909,0,199,0.0757,0.0585,276073,-0.0095,0.0302,1270.5,-0.0074,0.0376,0.1857,0.0168,0.0043
1/1/2019 0:00,39025,"Clermont, OH",322,,272272.5,0.012,0.0845,529.5,-0.1204,0.0028,69.25,0.1352,0.0184,218,0.3974,0.0583,0,-1,-1,102,0.2143,-0.0377,277,-0.0177,-0.053,333683,0.0266,0.078,806.5,-0.0877,-0.0171,0.5231,0.0547,-0.0308
1/1/2019 0:00,26145,"Saginaw, MI",323,*,124950,0,0.324,580,-0.1063,-0.1649,85.25,0.1599,0.024,152,0.1176,-0.2692,4,,-0.6,126,0.125,0.0862,183,0.0223,90.5,155273,-0.0214,0.1339,763,-0.0785,0.0955,0.3155,0.0397,0.3126
1/1/2019 0:00,22019,"Calcasieu, LA",324,,234950,0,0.0158,1023.5,-0.0092,0.1253,102,0,0.1178,238,0.6528,0.2396,8,,0,196,0.3243,0.1264,1,,0,320322,-0.017,0.0935,1024.5,-0.0082,0.1252,0.001,0.001,-0.0001
1/1/2019 0:00,45007,"Anderson, SC",325,*,204575,-0.0023,0.0227,1086.5,-0.0385,0.0683,112.75,0.1505,0.2255,244,0.6053,-0.0687,4,0,-0.75,148,0.3214,0.6444,261,-0.0906,5.0698,274265,-0.0167,0.0372,1347.5,-0.049,0.2712,0.2402,-0.0138,0.1979
1/1/2019 0:00,45015,"Berkeley, SC",326,,269950,0,0.0587,941,-0.0198,-0.0079,75.5,0.0942,-0.1517,320,0.9512,0.3115,30,0.0714,-0.6341,198,0.0532,0.32,0,,-1,391938,-0.0034,0.0203,941,-0.0198,-0.009,0,0,-0.0011
1/1/2019 0:00,55101,"Racine, WI",327,,211050,-0.0407,0.0965,633.5,-0.1189,0.0558,77,0.2833,0.0132,160,0.1429,-0.0361,0,,-1,98,0.0652,0.4412,1,0,,276532,-0.0014,0.0407,634.5,-0.1188,0.0575,0.0016,0.0002,0.0016
1/1/2019 0:00,17143,"Peoria, IL",328,,124950,0,-0.0556,1110,-0.0577,-0.0845,95,0.044,-0.1017,262,0.213,0.2018,2,,,238,-0.0556,-0.0846,181,-0.162,0.2027,165957,-0.0245,-0.0762,1291,-0.0739,-0.0528,0.1631,-0.0203,0.0389
1/1/2019 0:00,18163,"Vanderburgh, IN",329,,128975,-0.0397,0.0728,563.5,-0.0301,-0.0293,77,0.0621,-0.1538,172,0.303,0.4333,2,-0.5,,126,0.0862,0.0678,2.5,-0.1667,-0.375,161941,-0.029,-0.0598,566,-0.0308,-0.0317,0.0044,-0.0007,-0.0025
1/1/2019 0:00,51510,"Alexandria city, VA",330,,619999.5,-0.0072,0.0644,207.5,-0.3083,-0.5213,67.25,0.0935,0.0346,118,0.8438,-0.3371,2,,-0.75,24,-0.25,-0.7073,0,,,838697,0.0794,0.0738,207.5,-0.3083,-0.5213,0,0,0
1/1/2019 0:00,47187,"Williamson, TN",331,,625000,0.0001,0.0409,1790,-0.0559,0.3403,61.5,0.0424,0.0885,600,0.2097,0.0676,58,0.6111,-0.0645,256,0.0847,0.4884,0,,,887266,0.0041,0.052,1790,-0.0559,0.3403,0,0,0
1/1/2019 0:00,42019,"Butler, PA",332,,247849.75,-0.0068,-0.0466,791.5,-0.0228,-0.0389,107.75,0.1224,0.0411,160,0.3793,0.0811,6,,0,108,0.1739,-0.1,56,-0.1765,-0.0345,314553,0.0035,-0.006,847.5,-0.0347,-0.0386,0.0708,-0.0132,0.0003
1/1/2019 0:00,46099,"Minnehaha, SD",333,,224865,0.0182,0.0175,657,-0.085,0.0886,67,0.0806,0,174,0.1447,-0.1792,2,-0.5,-0.6667,52,0.8571,-0.3158,1,0,,272571,0.0032,-0.0156,658,-0.0848,0.0903,0.0015,0.0001,0.0015
1/1/2019 0:00,38017,"Cass, ND",334,,258500,-0.0056,-0.0524,704.5,-0.0991,0.0546,88,0.0233,-0.0383,232,1.5217,-0.0085,6,-0.25,-0.5714,110,-0.1912,0.0577,1,,,317416,0.002,-0.0095,705.5,-0.0978,0.0561,0.0014,0.0014,0.0014
1/1/2019 0:00,13151,"Henry, GA",335,*,239950,-0.007,0.0513,1611,-0.0639,0.0885,71,0.1094,-0.0105,630,0.3125,0.3291,100,0.0417,-0.3243,318,0.1357,0.7283,836,-0.0543,2.6586,279424,-0.0066,0.0618,2447,-0.0607,0.4323,0.5189,0.0053,0.3645
1/1/2019 0:00,6113,"Yolo, CA",336,*,492524.25,-0.013,0.0118,291,-0.0963,0.6167,59.5,0.0439,0.2593,146,0.3036,0.1967,0,,,8,1,1,131.5,-0.0739,0.0233,695121,0.0057,0.1069,422.5,-0.0894,0.3695,0.4519,0.0109,-0.262
1/1/2019 0:00,9005,"Litchfield, CT",337,,329500,0.0014,-0.009,1606,-0.0749,0.0207,138.5,0.108,0.0259,234,0.2447,0.2581,8,1,0.3333,172,-0.2586,0.1026,0,,,681752,0.0229,0.1169,1606,-0.0749,0.0207,0,0,0
1/1/2019 0:00,45013,"Beaufort, SC",338,,425050,-0.0093,0.0632,2847.5,-0.0068,0.0755,112,0.0182,-0.0782,606,0.7022,0.2367,34,3.25,0.3077,530,1.3661,0.0433,799.5,-0.1077,0.076,640584,-0.0064,0.0959,3647,-0.0308,0.0757,0.2808,-0.0317,0.0001
1/1/2019 0:00,37179,"Union, NC",339,,367500,-0.0133,-0.1303,778.5,-0.0483,0.0643,77.5,0.0473,-0.1243,294,0.6333,0.4554,48,0.3333,0.6,238,0.3222,0.5658,241,-0.0163,-0.0183,475190,-0.0127,-0.098,1019.5,-0.0409,0.0435,0.3096,0.0101,-0.026
1/1/2019 0:00,55087,"Outagamie, WI",340,,239950,0.0526,0.1708,537,-0.1168,0.0751,75.5,0.1615,0.0342,168,0.3548,0.1351,4,0,0,52,0.3,0,24.5,-0.1833,,273964,0.0146,0.07,561.5,-0.1199,0.1241,0.0456,-0.0037,0.0456
1/1/2019 0:00,48479,"Webb, TX",341,,179650,0.0263,0.0034,525.5,-0.0445,-0.0963,73.25,-0.0101,-0.1012,172,0.6538,0.1316,6,,0.5,76,0.2667,-0.0952,2,0,3,208359,-0.004,-0.0613,527.5,-0.0444,-0.0936,0.0038,0.0002,0.0029
1/1/2019 0:00,12019,"Clay, FL",342,,254040,0.0019,-0.0379,946.5,-0.0468,0.2671,82.5,0.1224,0.1074,316,0.3621,0.1704,36,0.2857,0.125,264,0.1786,0.3895,338.5,-0.0675,-0.0015,354841,0.1589,0.0903,1285,-0.0524,0.1832,0.3576,-0.0079,-0.0962
1/1/2019 0:00,12005,"Bay, FL",343,,322000,0.0221,0.1622,1774.5,-0.0356,-0.0196,106,-0.0185,0.0547,520,0.4773,0.0156,76,0.2667,0.9,226,0.1771,-0.2662,2,-0.6667,,411954,0.0099,0.1136,1776.5,-0.0376,-0.0185,0.0011,-0.0021,0.0011
1/1/2019 0:00,12053,"Hernando, FL",344,,200253.75,-0.0229,0.0376,1503,-0.0433,0.0797,69.5,0.178,0.0692,592,0.3455,0.2033,78,3.875,0.95,474,0.6929,0.3466,284,0.0143,0.1616,257857,0.0038,0.0922,1787,-0.0346,0.092,0.189,0.0107,0.0133
1/1/2019 0:00,47125,"Montgomery, TN",345,,231308.75,0.0016,0.0669,1265.5,-0.0362,0.0251,75,0.0563,0.145,386,0.3041,0.1029,34,-0.15,0.4167,148,0.3704,0.2982,0.5,,,246960,0.0056,0.0973,1266,-0.0358,0.0255,0.0004,0.0004,0.0004
1/1/2019 0:00,6017,"El Dorado, CA",346,,544050,0.0362,-0.01,880,-0.133,0.186,82,0.025,-0.0548,276,0.3019,-0.0738,4,0,,52,-0.0714,0.8571,207.5,-0.117,-0.1942,732136,0.0209,-0.0527,1087.5,-0.13,0.088,0.2358,0.0043,-0.1112
1/1/2019 0:00,20177,"Shawnee, KS",347,,115050,0,0.0952,465.5,-0.0362,-0.0085,58.75,-0.0042,-0.1098,156,0.0541,-0.0488,0,-1,,84,0.1667,0.1667,0,,,164919,0.0124,0.0692,465.5,-0.0362,-0.0085,0,0,0
1/1/2019 0:00,15001,"Hawaii, HI",348,,497050,0.0247,-0.004,2389,0.0373,0.0641,96.5,-0.0539,-0.1065,418,-0.0142,0.0942,28,2.5,-0.2632,370,0.3603,0.2937,0,,,905827,0.0217,-0.0448,2389,0.0373,0.0641,0,0,0
1/1/2019 0:00,6089,"Shasta, CA",349,,329950,0.0027,0.0184,658,-0.0771,0.084,82,0.1081,-0.0353,206,0.1196,-0.0804,6,-0.7,0,150,0.25,0.3636,3.5,-0.4167,0.75,434516,0.0153,0.0514,661.5,-0.08,0.0862,0.0053,-0.0031,0.002
1/1/2019 0:00,51700,"Newport News city, VA",350,,187800,-0.0118,0.0276,728.5,-0.095,-0.0508,72.5,0.0507,-0.0823,202,0.1222,-0.0734,4,-0.5,-0.6,120,0.0714,-0.1781,19,0.4615,0.1515,211490,-0.0253,-0.006,747.5,-0.0862,-0.0466,0.0261,0.0099,0.0046
1/1/2019 0:00,18039,"Elkhart, IN",351,,185875,-0.0178,0.1919,361.5,-0.1074,0.0112,78,0.1729,-0.1429,108,0.08,0.5,2,,-0.6667,70,0.0294,0.1667,2,0,-0.6923,238469,-0.0178,0.0954,363.5,-0.1069,-0.0014,0.0055,0.0006,-0.0126
1/1/2019 0:00,13117,"Forsyth, GA",352,,413445,0.0267,0.0337,1786.5,-0.0301,0.1117,74.5,0.0068,-0.0132,602,0.5515,0.1804,94,0.3056,-0.338,504,0.156,1.016,503.5,-0.0912,0.5075,482551,0.016,0.077,2290,-0.0442,0.1798,0.2818,-0.0189,0.074
1/1/2019 0:00,42007,"Beaver, PA",353,,149950,0,0.0713,665.5,-0.0184,-0.0527,100,0.1561,-0.0148,132,0.1786,-0.0833,4,0,1,124,0.3478,0.069,60,-0.2683,0.2371,190943,-0.0062,0.0694,725.5,-0.0454,-0.034,0.0902,-0.0308,0.0211
1/1/2019 0:00,37147,"Pitt, NC",354,*,199950,0.0152,0.0411,408,-0.1553,-0.2437,114.75,0.0432,0.065,118,0.2292,-0.2237,2,-0.5,-0.5,66,0.1,0.375,287.5,-0.0385,0.0052,244076,0.0214,0.0886,695.5,-0.1106,-0.1575,0.7047,0.0856,0.1745
1/1/2019 0:00,53005,"Benton, WA",355,,349950,0.0321,0.0237,495,-0.1524,0.1037,74,0.1385,0.0571,166,0.0375,0.0506,20,1.5,-0.3333,100,0.1905,-0.1071,179.5,0.2295,0.0316,378285,0.0047,0.0465,674.5,-0.076,0.0835,0.3626,0.1126,-0.0253
1/1/2019 0:00,37025,"Cabarrus, NC",356,,301995,0.0068,0.021,657.5,-0.0485,0.4079,67.5,0.1066,-0.0785,276,0.4082,0.3398,40,0,-0.1304,198,0.2692,0.8,248,0.1376,0.1376,330494,0.0004,-0.0039,905.5,-0.0039,0.3219,0.3772,0.0617,-0.0896
1/1/2019 0:00,41017,"Deschutes, OR",357,,495050,0.0164,0.1002,1283.5,-0.0929,-0.0566,116,0.045,0.1262,298,0.4057,-0.1629,32,1,-0.2,234,0.0833,-0.0085,487.5,-0.0955,-0.1765,702946,0.0201,0.1035,1771,-0.0937,-0.093,0.3798,-0.0011,-0.0553
1/1/2019 0:00,18157,"Tippecanoe, IN",358,,235950,0.0578,0.1854,306.5,-0.1783,-0.209,72,0.1077,-0.0137,88,0.2222,0,0,,,40,0,-0.4286,8.5,-0.0556,-0.2273,249115,0.013,0.0642,315,-0.1754,-0.2095,0.0277,0.0036,-0.0007
1/1/2019 0:00,26093,"Livingston, MI",359,,289950,0,-0.0333,500.5,-0.1888,0.2328,74.5,0.0276,-0.0197,214,0.7833,0.2159,8,1,0.3333,86,-0.1042,0.3438,12.5,-0.1667,2.5714,334974,-0.0253,-0.0656,513,-0.1883,0.2527,0.025,0.0007,0.0164
1/1/2019 0:00,19163,"Scott, IA",360,*,237475,0.0327,-0.0499,534.5,-0.0656,-0.2738,73,0.1061,-0.0395,166,0.1857,-0.1354,4,,,78,0.0833,0.4444,216.5,0.007,,276549,0.015,0.0156,751,-0.0457,0.0204,0.4051,0.0292,0.4051
1/1/2019 0:00,36111,"Ulster, NY",361,,299050,0,0.0682,1323,-0.0932,-0.0315,111,0.0472,-0.0902,230,0.3372,0.15,12,,,176,0.2222,0.0864,19.5,0.0263,0.3448,457541,0.0001,-0.0251,1342.5,-0.0917,-0.0275,0.0147,0.0017,0.0041
1/1/2019 0:00,55139,"Winnebago, WI",362,,169950,0,0.003,521.5,-0.0688,-0.0851,89.5,0.1049,-0.0056,112,0.3333,-0.0175,2,-0.5,0,48,0,-0.3514,18,0,,253108,0.0152,0.0402,539.5,-0.0666,-0.0535,0.0345,0.0024,0.0345
1/1/2019 0:00,16027,"Canyon, ID",363,,269950,0.0147,0.1242,615.5,-0.08,-0.1238,55,0.0377,-0.0833,330,0.4474,0.2791,22,0.1,-0.7556,166,0.0375,-0.0235,0,,,312073,-0.0036,0.1219,615.5,-0.08,-0.1238,0,0,0
1/1/2019 0:00,39041,"Delaware, OH",364,,383468.25,0.0103,0.0214,648,-0.1383,-0.0046,81.5,0.1014,0.0654,222,0.7344,0.2333,10,1.5,-0.375,132,-0.1538,0.082,1.5,-0.5,0.5,439049,0.0167,0.0183,649.5,-0.1397,-0.0038,0.0023,-0.0017,0.0008
1/1/2019 0:00,29019,"Boone, MO",365,,239950,0.0019,0.0479,773,-0.1022,0.0706,99,0.0939,0.2375,180,0.3636,-0.2969,4,,,72,-0.25,-0.122,7.5,-0.4231,,291979,0.0199,0.0278,780.5,-0.107,0.081,0.0097,-0.0054,0.0097
1/1/2019 0:00,44003,"Kent, RI",366,,290050,0.0035,0.1195,746.5,-0.1176,0.1565,68,0.1333,-0.032,224,-0.082,0.2727,6,,-0.25,140,-0.0541,0.6667,185,-0.1629,-0.0976,343210,-0.0145,0.0027,931.5,-0.127,0.0952,0.2478,-0.0134,-0.0698
1/1/2019 0:00,37133,"Onslow, NC",367,*,203772.5,0.0325,0.0853,875,-0.1117,-0.4048,121.5,0.0041,0.0897,266,0.1083,-0.348,42,1.625,0.4,96,-0.1111,-0.4074,568.5,-0.0525,0.1114,270679,0.0406,0.1215,1443.5,-0.0893,-0.2715,0.6497,0.0406,0.3018
1/1/2019 0:00,39103,"Medina, OH",368,,261500,0.006,0.0673,475.5,-0.0749,-0.1636,79.5,0.1042,-0.0063,166,0.5962,-0.0349,2,-0.75,-0.5,82,0.2059,-0.2407,116.5,-0.2285,-0.1619,327660,0.0187,0.0102,592,-0.1098,-0.1633,0.245,-0.0488,0.0005
1/1/2019 0:00,12085,"Martin, FL",369,,399050,-0.0244,0.0235,2006,0.0547,0.0388,90,0.0843,0.1538,618,0.5147,0.0692,14,-0.125,-0.4167,470,0.8651,0.1353,270,-0.1,-0.2275,862515,-0.0375,0.1287,2276,0.0336,-0.002,0.1346,-0.0231,-0.0464
1/1/2019 0:00,47165,"Sumner, TN",370,,332542.5,-0.0118,-0.0075,1026,-0.0154,0.4615,50,0.087,0.0753,450,0.5,0.6304,20,0.25,-0.2857,184,0.1795,0.5333,0,,,395159,-0.0161,-0.0575,1026,-0.0154,0.4615,0,0,0
1/1/2019 0:00,48209,"Hays, TX",371,,329500,-0.0014,-0.0054,1128.5,-0.0363,0.2838,83.5,0.0438,0.0705,382,0.179,0.117,148,3.625,1.1765,294,0.0809,0.47,222,-0.0864,0.0751,432697,-0.005,-0.0489,1350.5,-0.0449,0.2441,0.1967,-0.0108,-0.0382
1/1/2019 0:00,45003,"Aiken, SC",372,,229950,0.0017,0.0572,1021.5,-0.039,-0.0718,117.5,0.0981,0.033,224,0.2727,-0.0667,18,-0.625,-0.1818,162,0.125,0.0658,1,0,,310705,-0.0061,-0.0263,1022.5,-0.039,-0.0709,0.001,0,0.001
1/1/2019 0:00,17113,"McLean, IL",373,,159500,0.0098,-0.074,638.5,-0.0892,-0.1277,97,0.0899,0.0052,188,0.8077,0.0108,4,0,0,122,0.1296,-0.2738,201.5,0.0228,-0.0714,191991,-0.023,-0.0693,840,-0.0646,-0.1149,0.3156,0.0346,0.0191
1/1/2019 0:00,9007,"Middlesex, CT",374,,339175,0.0276,0.0601,1046,-0.1232,-0.0062,103.5,0.1436,-0.0327,174,0.5536,-0.0225,18,,0.2857,154,0.1,0.0845,0,,,446577,0.0086,0.0486,1046,-0.1232,-0.0062,0,0,0
1/1/2019 0:00,47163,"Sullivan, TN",375,,167275,-0.0134,-0.0705,760,-0.072,0.0147,104,0.0947,0.0777,158,0.2742,0.1618,0,-1,-1,138,0.2778,0.0147,212.5,0.0071,-0.0449,248452,-0.0353,-0.1009,972.5,-0.0558,0.001,0.2796,0.022,-0.0175
1/1/2019 0:00,37101,"Johnston, NC",376,,254523.25,-0.0195,-0.0248,984.5,-0.0525,0.22,82,-0.012,0.0031,294,0.225,0.2149,38,0.9,0,188,1.0435,0.3824,7.5,0.25,0.875,262475,-0.0123,-0.0181,992,-0.0507,0.2232,0.0076,0.0018,0.0027
1/1/2019 0:00,26121,"Muskegon, MI",377,,164950,0,0.1,458.5,-0.0719,0.0468,79,0.2344,-0.0125,138,-0.1154,0.15,4,0,1,98,-0.0577,0.4,0,,,226686,-0.0386,-0.0385,458.5,-0.0719,0.0468,0,0,0
1/1/2019 0:00,4027,"Yuma, AZ",378,,223550,-0.002,0.1461,735,0.0014,-0.1338,80,0.0811,0.0596,240,0.2766,0.0526,22,0.375,1.2,134,-0.141,-0.3558,173.5,-0.0916,0.1086,239207,0.0039,0.071,908.5,-0.0178,-0.096,0.2361,-0.0242,0.0516
1/1/2019 0:00,13139,"Hall, GA",379,,329700,0.0146,0.0225,1726.5,-0.0728,0.2163,92.5,0.0511,0.142,504,0.4,0.4483,122,4.0833,0.9063,340,0.4912,0.6346,471,0.0306,0.7674,446590,0.014,0.0406,2197.5,-0.0524,0.3034,0.2728,0.0274,0.0851
1/1/2019 0:00,35049,"Santa Fe, NM",380,*,593550,0.0306,0.0695,650.5,-0.1508,-0.094,121.5,0.0297,-0.1563,118,0.1346,-0.1571,0,-1,-1,98,0.225,0.0652,261.5,-0.076,0.5072,914868,0.0125,0.0732,912,-0.1306,0.023,0.402,0.0325,0.1604
1/1/2019 0:00,39089,"Licking, OH",381,,199950,-0.0767,-0.0796,477,-0.0897,-0.0225,72,0.1803,-0.1724,130,-0.0441,0.3,4,0,-0.5,108,0.2857,0.9286,4.5,-0.1,3.5,252487,-0.0444,-0.0765,481.5,-0.0898,-0.0153,0.0094,-0.0001,0.0074
1/1/2019 0:00,36083,"Rensselaer, NY",382,,229950,-0.0004,0.0459,532.5,-0.108,-0.0617,95,0.131,-0.148,134,0.5952,0.4255,2,-0.5,-0.5,120,0.6667,0.1111,279.5,-0.0896,0.2126,258428,-0.2247,0.0401,812,-0.1018,0.0175,0.5249,0.0106,0.1187
1/1/2019 0:00,31153,"Sarpy, NE",383,*,327881.5,0.0277,0.04,471.5,-0.0915,0.1334,55,-0.1129,-0.2739,238,0.803,0.3678,12,2,0,98,0.6333,0.1395,8,0.1429,-0.9797,333944,0.0171,0.0158,479.5,-0.0884,-0.4088,0.017,0.0035,-0.9326
1/1/2019 0:00,30111,"Yellowstone, MT",384,,262025,0.008,0.0115,921,-0.0697,-0.0097,93,0.069,0.2039,224,0.4737,-0.145,2,,-0.5,166,0.3833,0.3387,0,,,353020,0.0201,0.0642,921,-0.0697,-0.0097,0,0,0
1/1/2019 0:00,8101,"Pueblo, CO",385,,249950,0,0.0318,557,-0.0839,0.1889,71,0.0071,0.1094,232,0.2083,0.0943,6,0.5,0.5,136,-0.0286,0.4468,22,-0.0833,0.2941,343365,-0.0007,0.0333,579,-0.0839,0.1926,0.0395,0,0.0032
1/1/2019 0:00,37057,"Davidson, NC",386,,164850,-0.0012,0.0067,417,-0.0523,-0.2125,101,-0.0734,-0.0516,110,0.8333,-0.0517,4,,-0.6,100,0.5625,0.3514,11,-0.5,-0.3714,210240,-0.0291,-0.0336,428,-0.0736,-0.2176,0.0264,-0.0236,-0.0067
1/1/2019 0:00,50007,"Chittenden, VT",387,,360675,-0.0147,-0.0289,473.5,-0.0806,0.035,119.5,0.232,0.1716,94,0.8077,0.093,8,1,0,70,0.5909,0.4,0,,,437068,-0.0313,-0.0409,473.5,-0.0806,0.035,0,0,0
1/1/2019 0:00,21117,"Kenton, KY",388,*,175875,-0.015,0.1649,421.5,-0.0528,0.0962,63.25,0.072,-0.1678,164,0.2424,0.4138,6,-0.25,,116,0.45,0.16,265.5,-0.1295,-0.1477,261622,-0.0429,0.0835,687,-0.084,-0.0129,0.6299,-0.0555,-0.1802
1/1/2019 0:00,10001,"Kent, DE",389,,263500,0.0137,0.0945,735,-0.0903,-0.1522,106,-0.0364,-0.0681,156,0.0263,-0.2121,44,1.2,0.2941,112,0.5556,-0.1884,0,,,271517,0.0258,0.0926,735,-0.0903,-0.1522,0,0,0
1/1/2019 0:00,39057,"Greene, OH",390,*,179725,0.0273,0.1186,377.5,-0.3009,-0.2677,77,0.1846,0.1324,110,0.375,-0.375,8,1,0.3333,96,-0.2,-0.0943,219,0.6591,0.5699,229888,0.0333,0.1071,596.5,-0.1124,-0.0893,0.5801,0.3357,0.3095
1/1/2019 0:00,37097,"Iredell, NC",391,,320374.75,-0.0144,-0.0653,893,-0.0418,0.1354,82.25,0.1267,-0.2091,246,0.1827,0.3226,42,0.5,2,224,-0.0175,0.4177,237.5,-0.0145,0.0171,463347,-0.004,-0.0592,1130.5,-0.0362,0.1083,0.266,0.0074,-0.0309
1/1/2019 0:00,12061,"Indian River, FL",392,,322550,0.0238,-0.003,2502,-0.0016,0.2187,89.5,0.1049,0.0592,712,0.3906,0.0755,54,2.375,1.25,576,0.4257,0.6647,157,-0.0188,0.1805,609960,0.0018,-0.0543,2659,-0.0026,0.2164,0.0627,-0.0011,-0.002
1/1/2019 0:00,55105,"Rock, WI",393,,174250,0.0253,0.0753,559,-0.0621,0.3184,80,0.1765,0.0191,114,0.2391,0.0556,0,,,74,0.1563,0.0278,8.5,0.2143,7.5,217563,0.0146,0.06,567.5,-0.0589,0.3353,0.0152,0.0035,0.0128
1/1/2019 0:00,55059,"Kenosha, WI",394,,232450,0.0107,0.1627,522,-0.0777,0.0741,48,-0.0769,-0.4,172,0.1026,0.4098,2,,-0.6667,100,0.9231,0.7241,1,-0.6667,-0.6,319555,-0.021,0.023,523,-0.0808,0.0706,0.0019,-0.0034,-0.0032
1/1/2019 0:00,18127,"Porter, IN",395,,259500,0.0002,0.0178,605.5,-0.0524,-0.0956,87,0.1013,-0.0938,172,0.6538,0.1169,4,0,1,152,0.4615,0.1875,8,-0.2727,0.6,321433,-0.0106,0.0137,613.5,-0.0562,-0.0904,0.0132,-0.004,0.0057
1/1/2019 0:00,39133,"Portage, OH",396,,205000,-0.0194,0.1123,450.5,-0.0634,-0.0207,80.5,0.0878,0.0627,136,0.5455,-0.1169,2,,,74,-0.0263,-0.075,70.5,-0.3155,-0.2034,292772,0.0099,0.0538,521,-0.1079,-0.0501,0.1565,-0.0576,-0.0359
1/1/2019 0:00,26147,"St. Clair, MI",397,*,204999.5,-0.0236,0.1553,541.5,-0.0615,0.0712,75.75,0.0306,-0.1833,160,0.0526,0.0667,0,-1,-1,136,0.5455,0.283,101.5,0.0253,,265931,0.0167,0.1103,643,-0.0488,0.272,0.1874,0.0159,0.1874
1/1/2019 0:00,36093,"Schenectady, NY",398,,208025,0.015,0.1004,618,-0.1271,-0.0643,88.5,0.0351,-0.0484,160,0.0811,0.0959,2,-0.5,0,138,0.2321,0.2778,351,-0.0739,-0.1114,243560,0.0195,0.0452,969,-0.1086,-0.082,0.568,0.0327,-0.0301
1/1/2019 0:00,12017,"Citrus, FL",399,*,219994,-0.0003,0.1013,1525.5,0.0069,-0.0483,84.5,0.0563,0.0563,430,0.2798,0.1026,32,0,0.3333,334,0.2652,0.2279,366,0.0765,16.8537,270920,-0.0014,0.0525,1891.5,0.0197,0.1651,0.2399,0.0155,0.2271
1/1/2019 0:00,23019,"Penobscot, ME",400,,150000,-0.0003,0.0348,730,-0.0875,-0.0507,126,0.0678,-0.16,102,0.5,0.3421,4,,0,94,0.3056,0.0444,9,0,-0.8144,178444,-0.0151,0.0089,739,-0.0865,-0.096,0.0123,0.0011,-0.0507
1/1/2019 0:00,1081,"Lee, AL",401,,283133.75,0.0067,0.0402,798.5,-0.0356,0.1717,96,-0.0588,0.1163,256,0.561,0.024,26,1.1667,0.3,118,1.2692,1.0345,0,,,301266,0.0079,-0.025,798.5,-0.0356,0.1717,0,0,0
